Gene1,Gene2,Cell_Coexpression,Nuclei_Coexpression,Relative_Increase
BAG6,LTBP2,0.016666666666666666,0.00546448087431694,3.05
LCP1,LTBP2,0.05,0.01639344262295082,3.05
MAGED2,LTBP2,0.016666666666666666,0.00546448087431694,3.05
TRBC1,DBNL,0.014184397163120567,0.004651162790697674,3.049645390070922
TRBC2,DBNL,0.014184397163120567,0.004651162790697674,3.049645390070922
C1R,DBNL,0.0425531914893617,0.013953488372093023,3.049645390070922
SCGB1A1,DBNL,0.0425531914893617,0.013953488372093023,3.049645390070922
PECAM1,PLS3,0.01098901098901099,0.0036101083032490976,3.0439560439560442
LSP1,PLS3,0.02197802197802198,0.007220216606498195,3.0439560439560442
ADA2,ESRP1,0.07246376811594203,0.023809523809523808,3.0434782608695654
SEC11C,PRKACA,0.056,0.018404907975460124,3.0426666666666664
PLXDC2,PRKACA,0.056,0.018404907975460124,3.0426666666666664
CHMP3,IRF2BP2,0.028169014084507043,0.009259259259259259,3.042253521126761
NFE2L1,IRF2BP2,0.028169014084507043,0.009259259259259259,3.042253521126761
TPM2,IRF2BP2,0.028169014084507043,0.009259259259259259,3.042253521126761
DRAP1,IRF2BP2,0.028169014084507043,0.009259259259259259,3.042253521126761
PTGDS,IRF2BP2,0.028169014084507043,0.009259259259259259,3.042253521126761
C1QC,ARL6IP5,0.056338028169014086,0.018518518518518517,3.042253521126761
IGFBP7,ARL6IP5,0.056338028169014086,0.018518518518518517,3.042253521126761
C1QC,IRF2BP2,0.08450704225352113,0.027777777777777776,3.0422535211267605
MFAP4,KRT7,0.015209125475285171,0.005,3.041825095057034
COL6A2,KRT7,0.015209125475285171,0.005,3.041825095057034
DPP7,ANKRD10,0.02702702702702703,0.008888888888888889,3.040540540540541
SCGB3A1,ANKRD10,0.02702702702702703,0.008888888888888889,3.040540540540541
BMPR2,BRD9,0.02,0.006578947368421052,3.04
NCKAP1,BRD9,0.02,0.006578947368421052,3.04
TNIP1,BRD9,0.04,0.013157894736842105,3.04
ADA2,BRD9,0.02,0.006578947368421052,3.04
CYBA,BRD9,0.02,0.006578947368421052,3.04
AFF1,BRD9,0.02,0.006578947368421052,3.04
UBE2V1,BRD9,0.02,0.006578947368421052,3.04
APOD,BRD9,0.02,0.006578947368421052,3.04
WIPF1,BRD9,0.02,0.006578947368421052,3.04
MYL9,AKT1,0.032679738562091505,0.010752688172043012,3.0392156862745097
ZNRF2,NET1,0.025974025974025976,0.008547008547008548,3.038961038961039
CYBA,NET1,0.025974025974025976,0.008547008547008548,3.038961038961039
IL7R,NET1,0.025974025974025976,0.008547008547008548,3.038961038961039
UBE2V1,NET1,0.025974025974025976,0.008547008547008548,3.038961038961039
UXT,NET1,0.025974025974025976,0.008547008547008548,3.038961038961039
RBM3,NET1,0.025974025974025976,0.008547008547008548,3.038961038961039
SHC1,NET1,0.025974025974025976,0.008547008547008548,3.038961038961039
TRBC2,ADI1,0.02531645569620253,0.008333333333333333,3.037974683544304
IGLC1,ADI1,0.012658227848101266,0.004166666666666667,3.037974683544304
CD37,CNN2,0.04794520547945205,0.015789473684210527,3.0365296803652964
IL7R,OCLN,0.014388489208633094,0.004739336492890996,3.0359712230215825
LMAN1,OCLN,0.02877697841726619,0.009478672985781991,3.0359712230215825
LTBP2,OCLN,0.014388489208633094,0.004739336492890996,3.0359712230215825
S100A13,OCLN,0.02877697841726619,0.009478672985781991,3.0359712230215825
MARCKS,TCIRG1,0.013986013986013986,0.004608294930875576,3.034965034965035
MYL9,TCIRG1,0.027972027972027972,0.009216589861751152,3.034965034965035
HNRNPC,HMGN3,0.04597701149425287,0.015151515151515152,3.0344827586206895
AHCYL1,HMGN3,0.022988505747126436,0.007575757575757576,3.0344827586206895
PIM2,HMGN3,0.022988505747126436,0.007575757575757576,3.0344827586206895
GPBP1L1,HMGN3,0.022988505747126436,0.007575757575757576,3.0344827586206895
TIAL1,HMGN3,0.04597701149425287,0.015151515151515152,3.0344827586206895
SLC3A2,HMGN3,0.04597701149425287,0.015151515151515152,3.0344827586206895
CLIC1,HMGN3,0.04597701149425287,0.015151515151515152,3.0344827586206895
ATP5F1E,SP100,0.017241379310344827,0.005681818181818182,3.0344827586206895
PEBP1,SP100,0.017241379310344827,0.005681818181818182,3.0344827586206895
ASH1L,SP100,0.017241379310344827,0.005681818181818182,3.0344827586206895
MFSD1,HMGN3,0.022988505747126436,0.007575757575757576,3.0344827586206895
PECAM1,HMGN3,0.022988505747126436,0.007575757575757576,3.0344827586206895
DCTN4,SP100,0.017241379310344827,0.005681818181818182,3.0344827586206895
TNFRSF1A,SP100,0.034482758620689655,0.011363636363636364,3.0344827586206895
LSP1,HMGN3,0.022988505747126436,0.007575757575757576,3.0344827586206895
ATP1B1,SP100,0.017241379310344827,0.005681818181818182,3.0344827586206895
FAM107B,HMGN3,0.022988505747126436,0.007575757575757576,3.0344827586206895
MGST1,HMGN3,0.04597701149425287,0.015151515151515152,3.0344827586206895
CTSS,HMGN3,0.022988505747126436,0.007575757575757576,3.0344827586206895
CRIP1,HMGN3,0.04597701149425287,0.015151515151515152,3.0344827586206895
CCN1,ARF1,0.03048780487804878,0.010050251256281407,3.0335365853658534
C7,ARF1,0.03048780487804878,0.010050251256281407,3.0335365853658534
CYBA,VEGFA,0.013245033112582781,0.004366812227074236,3.033112582781457
BNIP3L,VEGFA,0.026490066225165563,0.008733624454148471,3.033112582781457
PLXDC2,VEGFA,0.013245033112582781,0.004366812227074236,3.033112582781457
TRBC2,VEGFA,0.026490066225165563,0.008733624454148471,3.033112582781457
COL6A3,CCND3,0.04891304347826087,0.016129032258064516,3.0326086956521743
COL6A2,SLC12A7,0.040697674418604654,0.013422818791946308,3.031976744186047
BSCL2,IGFBP7,0.007957559681697613,0.0026246719160104987,3.0318302387267906
SPTSSA,IGFBP7,0.015915119363395226,0.005249343832020997,3.0318302387267906
LIPA,TXNDC5,0.023026315789473683,0.00759493670886076,3.0317982456140347
MS4A6A,PTBP3,0.03125,0.010309278350515464,3.03125
CAB39,PTBP3,0.03125,0.010309278350515464,3.03125
YBX3,PTBP3,0.03125,0.010309278350515464,3.03125
COL6A1,MX1,0.046357615894039736,0.015306122448979591,3.0286975717439293
CCNL1,EPS8,0.02857142857142857,0.009433962264150943,3.0285714285714285
TRBC1,EPS8,0.02857142857142857,0.009433962264150943,3.0285714285714285
SERPINE1,EPS8,0.02857142857142857,0.009433962264150943,3.0285714285714285
GSN,EPS8,0.02857142857142857,0.009433962264150943,3.0285714285714285
SPARCL1,EPS8,0.02857142857142857,0.009433962264150943,3.0285714285714285
EEF2,EPS8,0.05714285714285714,0.018867924528301886,3.0285714285714285
C7,EPS8,0.02857142857142857,0.009433962264150943,3.0285714285714285
A2M,EPS8,0.05714285714285714,0.018867924528301886,3.0285714285714285
BMPR2,PRKDC,0.036036036036036036,0.011904761904761904,3.027027027027027
HMGN3,GPBP1L1,0.018018018018018018,0.005952380952380952,3.027027027027027
HMGN3,TAGLN,0.013513513513513514,0.004464285714285714,3.027027027027027
CYTIP,GPBP1L1,0.018018018018018018,0.005952380952380952,3.027027027027027
WIPI2,TAGLN,0.013513513513513514,0.004464285714285714,3.027027027027027
DYNLT1,TAGLN,0.013513513513513514,0.004464285714285714,3.027027027027027
LMO7,GPBP1L1,0.018018018018018018,0.005952380952380952,3.027027027027027
NFE2L1,TAGLN,0.013513513513513514,0.004464285714285714,3.027027027027027
CLIC1,TAGLN,0.013513513513513514,0.004464285714285714,3.027027027027027
ITPR3,TAGLN,0.013513513513513514,0.004464285714285714,3.027027027027027
C4orf3,PRKDC,0.018018018018018018,0.005952380952380952,3.027027027027027
SPG21,TAGLN,0.013513513513513514,0.004464285714285714,3.027027027027027
RBM3,GPBP1L1,0.036036036036036036,0.011904761904761904,3.027027027027027
TRBC2,GPBP1L1,0.036036036036036036,0.011904761904761904,3.027027027027027
AKAP13,PRKDC,0.036036036036036036,0.011904761904761904,3.027027027027027
NCOR2,TAGLN,0.013513513513513514,0.004464285714285714,3.027027027027027
NBL1,PRKDC,0.018018018018018018,0.005952380952380952,3.027027027027027
WIPF1,PRKDC,0.018018018018018018,0.005952380952380952,3.027027027027027
CAPS,PRKDC,0.018018018018018018,0.005952380952380952,3.027027027027027
LAMTOR1,TAGLN,0.013513513513513514,0.004464285714285714,3.027027027027027
BAG6,PRKDC,0.036036036036036036,0.011904761904761904,3.027027027027027
PER1,PRKDC,0.036036036036036036,0.011904761904761904,3.027027027027027
AQP1,PRKDC,0.018018018018018018,0.005952380952380952,3.027027027027027
PTGDS,GPBP1L1,0.018018018018018018,0.005952380952380952,3.027027027027027
MFAP4,GPBP1L1,0.018018018018018018,0.005952380952380952,3.027027027027027
AGR2,TAGLN,0.013513513513513514,0.004464285714285714,3.027027027027027
CD52,OCIAD2,0.016260162601626018,0.005376344086021506,3.024390243902439
COL6A2,CTSS,0.04680851063829787,0.015479876160990714,3.023829787234042
HSPG2,PECAM1,0.033783783783783786,0.0111731843575419,3.0236486486486487
EEF1B2,PECAM1,0.033783783783783786,0.0111731843575419,3.0236486486486487
EVL,PECAM1,0.033783783783783786,0.0111731843575419,3.0236486486486487
LUM,LDB1,0.08280254777070063,0.0273972602739726,3.022292993630573
ALCAM,TAOK1,0.02040816326530612,0.006756756756756757,3.020408163265306
CYBA,TAOK1,0.02040816326530612,0.006756756756756757,3.020408163265306
CDKN1B,TAOK1,0.02040816326530612,0.006756756756756757,3.020408163265306
EIF5,TAOK1,0.02040816326530612,0.006756756756756757,3.020408163265306
UQCR10,TAOK1,0.04081632653061224,0.013513513513513514,3.020408163265306
PTGDS,TAOK1,0.02040816326530612,0.006756756756756757,3.020408163265306
DEPP1,TAOK1,0.02040816326530612,0.006756756756756757,3.020408163265306
IGFBP7,TAOK1,0.02040816326530612,0.006756756756756757,3.020408163265306
SEC61A1,GSN,0.038461538461538464,0.012738853503184714,3.019230769230769
ARL6IP5,GSN,0.038461538461538464,0.012738853503184714,3.019230769230769
COL6A2,GSN,0.07692307692307693,0.025477707006369428,3.019230769230769
BMPR2,GDE1,0.018867924528301886,0.00625,3.0188679245283017
ZYX,GDE1,0.018867924528301886,0.00625,3.0188679245283017
CD52,GDE1,0.018867924528301886,0.00625,3.0188679245283017
TNFAIP3,GDE1,0.018867924528301886,0.00625,3.0188679245283017
FBLN1,SDF4,0.026595744680851064,0.00881057268722467,3.0186170212765955
ZMIZ2,SDF4,0.026595744680851064,0.00881057268722467,3.0186170212765955
CHIT1,NFE2L1,0.06422018348623854,0.02127659574468085,3.0183486238532113
HNRNPUL1,TNFSF10,0.03488372093023256,0.011560693641618497,3.0174418604651163
BLOC1S1,TNFSF10,0.03488372093023256,0.011560693641618497,3.0174418604651163
SERPING1,TNFSF10,0.03488372093023256,0.011560693641618497,3.0174418604651163
C1S,ETS2,0.06557377049180328,0.021739130434782608,3.016393442622951
ACTN1,UBE2V1,0.03968253968253968,0.013157894736842105,3.015873015873016
CXCR4,UBE2V1,0.07936507936507936,0.02631578947368421,3.015873015873016
SPARCL1,AQP3,0.007874015748031496,0.0026109660574412533,3.015748031496063
YPEL5,BCL2L1,0.015384615384615385,0.00510204081632653,3.0153846153846158
TP53INP1,BCL2L1,0.03076923076923077,0.01020408163265306,3.0153846153846158
ATP6V0D1,SEC31A,0.03932584269662921,0.013043478260869566,3.0149812734082393
UBE2J1,TMEM125,0.014925373134328358,0.0049504950495049506,3.014925373134328
SOCS3,TMEM125,0.014925373134328358,0.0049504950495049506,3.014925373134328
IGLC1,TMEM125,0.014925373134328358,0.0049504950495049506,3.014925373134328
SRRM1,TIMP3,0.0064516129032258064,0.0021413276231263384,3.0129032258064514
NBL1,ADK,0.012195121951219513,0.004048582995951417,3.0121951219512195
PTGDS,ADK,0.012195121951219513,0.004048582995951417,3.0121951219512195
MMP2,ADK,0.012195121951219513,0.004048582995951417,3.0121951219512195
IMPAD1,ADK,0.036585365853658534,0.012145748987854251,3.012195121951219
USF2,TNFAIP3,0.04145077720207254,0.013761467889908258,3.012089810017271
MSN,TNFAIP3,0.04145077720207254,0.013761467889908258,3.012089810017271
UBE2J1,WBP1,0.04597701149425287,0.015267175572519083,3.0114942528735633
FLNA,WBP1,0.04597701149425287,0.015267175572519083,3.0114942528735633
PTPN12,WBP1,0.022988505747126436,0.007633587786259542,3.0114942528735633
SERPINB1,WBP1,0.04597701149425287,0.015267175572519083,3.0114942528735633
EMC10,WBP1,0.022988505747126436,0.007633587786259542,3.0114942528735633
CD37,WBP1,0.022988505747126436,0.007633587786259542,3.0114942528735633
ARGLU1,WBP1,0.022988505747126436,0.007633587786259542,3.0114942528735633
TMED9,WBP1,0.04597701149425287,0.015267175572519083,3.0114942528735633
CAPS,WBP1,0.022988505747126436,0.007633587786259542,3.0114942528735633
PLD3,WBP1,0.022988505747126436,0.007633587786259542,3.0114942528735633
IFI30,WBP1,0.022988505747126436,0.007633587786259542,3.0114942528735633
IER3,WBP1,0.04597701149425287,0.015267175572519083,3.0114942528735633
UCP2,SLC50A1,0.03731343283582089,0.012396694214876033,3.0099502487562186
IKZF1,UBE2I,0.01904761904761905,0.006329113924050633,3.00952380952381
PFDN5,UBE2I,0.01904761904761905,0.006329113924050633,3.00952380952381
AP2A2,UBE2I,0.0380952380952381,0.012658227848101266,3.00952380952381
TPM2,UBE2I,0.01904761904761905,0.006329113924050633,3.00952380952381
TGOLN2,UBE2I,0.01904761904761905,0.006329113924050633,3.00952380952381
TAGLN,UBE2I,0.0380952380952381,0.012658227848101266,3.00952380952381
BMPR2,COX6C,0.018018018018018018,0.005988023952095809,3.009009009009009
TXNDC17,COX6C,0.036036036036036036,0.011976047904191617,3.009009009009009
CYTIP,COX6C,0.018018018018018018,0.005988023952095809,3.009009009009009
SERINC1,COX6C,0.018018018018018018,0.005988023952095809,3.009009009009009
ESRP2,COX6C,0.018018018018018018,0.005988023952095809,3.009009009009009
WIPF1,COX6C,0.036036036036036036,0.011976047904191617,3.009009009009009
DEPP1,EMC4,0.0423728813559322,0.014084507042253521,3.0084745762711864
IKZF1,REEP5,0.032520325203252036,0.010810810810810811,3.008130081300813
SGK1,REEP5,0.016260162601626018,0.005405405405405406,3.008130081300813
ARID5B,REEP5,0.032520325203252036,0.010810810810810811,3.008130081300813
ACTA2,REEP5,0.016260162601626018,0.005405405405405406,3.008130081300813
TNFAIP3,REEP5,0.016260162601626018,0.005405405405405406,3.008130081300813
ARHGEF1,REEP5,0.016260162601626018,0.005405405405405406,3.008130081300813
CCN2,REEP5,0.032520325203252036,0.010810810810810811,3.008130081300813
LTBP2,STAU2,0.032,0.010638297872340425,3.008
CRIP1,STAU2,0.016,0.005319148936170213,3.008
TIMP3,TNS3,0.0759493670886076,0.025252525252525256,3.0075949367088604
PDCD6IP,UBXN4,0.013793103448275862,0.0045871559633027525,3.0068965517241377
CAPG,UBXN4,0.013793103448275862,0.0045871559633027525,3.0068965517241377
SERPINF1,UBXN4,0.027586206896551724,0.009174311926605505,3.0068965517241377
SPARCL1,UBXN4,0.027586206896551724,0.009174311926605505,3.0068965517241377
C7,ANXA5,0.01718213058419244,0.005714285714285714,3.0068728522336774
CAB39,TMED9,0.023121387283236993,0.007692307692307693,3.005780346820809
WBP1,TMED9,0.023121387283236993,0.007692307692307693,3.005780346820809
LTBP2,TMED9,0.023121387283236993,0.007692307692307693,3.005780346820809
MFAP4,TMED9,0.023121387283236993,0.007692307692307693,3.005780346820809
SETD5,CALU,0.0223463687150838,0.007434944237918215,3.005586592178771
EEF1B2,IFI30,0.017421602787456445,0.005797101449275362,3.0052264808362366
MYL9,IFI30,0.017421602787456445,0.005797101449275362,3.0052264808362366
SPARCL1,TYMP,0.010256410256410256,0.0034129692832764505,3.005128205128205
C7,PDXK,0.00966183574879227,0.003215434083601286,3.004830917874396
PRDX2,EID1,0.03731343283582089,0.012422360248447204,3.003731343283582
RGCC,STK17B,0.03867403314917127,0.012875536480686695,3.003683241252302
LCP1,STK17B,0.03867403314917127,0.012875536480686695,3.003683241252302
C7,STK17B,0.03867403314917127,0.012875536480686695,3.003683241252302
EGR1,STK17B,0.03867403314917127,0.012875536480686695,3.003683241252302
CHIT1,NNMT,0.03048780487804878,0.01015228426395939,3.003048780487805
CLTA,CMPK1,0.05737704918032787,0.019108280254777073,3.002732240437158
ANXA7,IGLC1,0.022284122562674095,0.007425742574257425,3.000928505106778
PFKFB3,LRCH4,0.016666666666666666,0.005555555555555556,3.0
MARCH7,DDR1,0.02,0.006666666666666667,3.0
UQCRQ,KCTD12,0.01694915254237288,0.005649717514124294,3.0
PRKCE,CYB5A,0.027777777777777776,0.009259259259259259,3.0
CCNL1,DDR1,0.02,0.006666666666666667,3.0
BMPR2,CYB5A,0.05555555555555555,0.018518518518518517,3.0
BMPR2,LRCH4,0.016666666666666666,0.005555555555555556,3.0
TRBC1,RNF7,0.01639344262295082,0.00546448087431694,3.0
RER1,MEA1,0.025,0.008333333333333333,3.0
MAPK3,CYB5A,0.027777777777777776,0.009259259259259259,3.0
SMAP2,CYB5A,0.05555555555555555,0.018518518518518517,3.0
INO80E,KCTD12,0.01694915254237288,0.005649717514124294,3.0
EMC4,DDR1,0.02,0.006666666666666667,3.0
FLNA,MEA1,0.025,0.008333333333333333,3.0
CYBA,RBM47,0.023255813953488372,0.007751937984496124,3.0
PPP1CB,MEA1,0.025,0.008333333333333333,3.0
HNRNPUL1,TRAPPC3,0.013513513513513514,0.0045045045045045045,3.0
EID1,PRDX2,0.047619047619047616,0.015873015873015872,3.0
AFF1,RBM47,0.023255813953488372,0.007751937984496124,3.0
PFDN5,LRCH4,0.016666666666666666,0.005555555555555556,3.0
PFDN5,RHOC,0.02631578947368421,0.008771929824561403,3.0
NAXE,KCTD12,0.01694915254237288,0.005649717514124294,3.0
PRKACA,RBM47,0.023255813953488372,0.007751937984496124,3.0
NDUFV2,CYB5A,0.027777777777777776,0.009259259259259259,3.0
NDUFV2,KCTD12,0.01694915254237288,0.005649717514124294,3.0
C11orf58,MEA1,0.025,0.008333333333333333,3.0
MARCKS,MEA1,0.025,0.008333333333333333,3.0
CYB5R3,KCTD12,0.01694915254237288,0.005649717514124294,3.0
RSRC2,MEA1,0.025,0.008333333333333333,3.0
TBC1D9B,CYB5A,0.027777777777777776,0.009259259259259259,3.0
OXA1L,MEA1,0.025,0.008333333333333333,3.0
CLIC1,MEA1,0.025,0.008333333333333333,3.0
YPEL5,CYB5A,0.027777777777777776,0.009259259259259259,3.0
CYB5A,RNF7,0.01639344262295082,0.00546448087431694,3.0
MBD2,RHOC,0.013157894736842105,0.0043859649122807015,3.0
UGCG,DDR1,0.02,0.006666666666666667,3.0
COL18A1,KCTD12,0.01694915254237288,0.005649717514124294,3.0
TRPC4AP,RBM47,0.023255813953488372,0.007751937984496124,3.0
ATXN2,KCTD12,0.01694915254237288,0.005649717514124294,3.0
ITGA3,MEA1,0.025,0.008333333333333333,3.0
C16orf72,MEA1,0.025,0.008333333333333333,3.0
CDH11,IFI44,0.018518518518518517,0.006172839506172839,3.0
CDH11,RBM47,0.023255813953488372,0.007751937984496124,3.0
ENG,IFI44,0.018518518518518517,0.006172839506172839,3.0
ENG,RBM47,0.023255813953488372,0.007751937984496124,3.0
ATF3,TRAPPC3,0.013513513513513514,0.0045045045045045045,3.0
RNF7,CYB5A,0.027777777777777776,0.009259259259259259,3.0
SERPINE1,MEA1,0.025,0.008333333333333333,3.0
SERPINE1,RNF7,0.01639344262295082,0.00546448087431694,3.0
AP1G2,KCTD12,0.01694915254237288,0.005649717514124294,3.0
HNRNPF,LRCH4,0.016666666666666666,0.005555555555555556,3.0
C4orf3,MEA1,0.025,0.008333333333333333,3.0
MGST3,MEA1,0.025,0.008333333333333333,3.0
CIB1,RNF7,0.01639344262295082,0.00546448087431694,3.0
ANKRD11,KCTD12,0.01694915254237288,0.005649717514124294,3.0
LTBP2,KCTD12,0.01694915254237288,0.005649717514124294,3.0
TSPAN1,DDR1,0.02,0.006666666666666667,3.0
METTL26,CYB5A,0.027777777777777776,0.009259259259259259,3.0
TRBC2,CYB5A,0.027777777777777776,0.009259259259259259,3.0
TRBC2,LRCH4,0.03333333333333333,0.011111111111111112,3.0
WLS,CYB5A,0.05555555555555555,0.018518518518518517,3.0
RHOC,KCTD12,0.01694915254237288,0.005649717514124294,3.0
TNFRSF1A,KCTD12,0.01694915254237288,0.005649717514124294,3.0
SFTPA1,RBM47,0.023255813953488372,0.007751937984496124,3.0
GPNMB,RBM47,0.023255813953488372,0.007751937984496124,3.0
OCIAD2,KCTD12,0.01694915254237288,0.005649717514124294,3.0
IER2,KCTD12,0.01694915254237288,0.005649717514124294,3.0
